time_s,output_voltage_V,inductor_current_A,duty_cycle,tracking_error_V,Vin_V,R_ohm,L_H,C_F
0.445,200.7698139098239,8.061707728979052,0.5019171833992004,-0.7698139098239096,100.0,50.0,0.001,0.00047
0.4455,200.7698158396812,8.061710528667312,0.5019171833992004,-0.7698158396812005,100.0,50.0,0.001,0.00047
0.446,200.76981972315002,8.061706864334418,0.5019171237945557,-0.7698197231500217,100.0,50.0,0.001,0.00047
0.4465,200.769821582352,8.061702232856867,0.5019171237945557,-0.7698215823519945,100.0,50.0,0.001,0.00047
0.447,200.7698204367044,8.061703121767927,0.5019171833992004,-0.769820436704407,100.0,50.0,0.001,0.00047
0.4475,200.76981978644434,8.061704295992676,0.5019171833992004,-0.7698197864443443,100.0,50.0,0.001,0.00047
0.448,200.76982028339853,8.06169964875221,0.5019171237945557,-0.7698202833985306,100.0,50.0,0.001,0.00047
0.4485,200.76981779613493,8.061700861156474,0.5019171833992004,-0.7698177961349302,100.0,50.0,0.001,0.00047
0.449,200.76981600421493,8.061702692992363,0.5019171833992004,-0.7698160042149311,100.0,50.0,0.001,0.00047
0.4495,200.76981522106556,8.061704971090535,0.5019171833992004,-0.7698152210655564,100.0,50.0,0.001,0.00047
0.45,200.76981566168698,8.061707444225327,0.5019171833992004,-0.7698156616869767,100.0,50.0,0.001,0.00047
0.4505,200.7698174033866,8.061709807627139,0.5019171833992004,-0.769817403386611,100.0,50.0,0.001,0.00047
0.451,200.76982087152368,8.061705753866804,0.5019171237945557,-0.7698208715236774,100.0,50.0,0.001,0.00047
0.4515,200.7698221178827,8.061700836396625,0.5019171237945557,-0.7698221178827112,100.0,50.0,0.001,0.00047
0.452,200.769820220891,8.061701591938359,0.5019171833992004,-0.7698202208910061,100.0,50.0,0.001,0.00047
0.4525,200.76981876460377,8.061702819909584,0.5019171833992004,-0.7698187646037695,100.0,50.0,0.001,0.00047
0.453,200.76981798997303,8.06170441055663,0.5019171833992004,-0.7698179899730349,100.0,50.0,0.001,0.00047
0.4535,200.76981807466842,8.061706194118806,0.5019171833992004,-0.7698180746684216,100.0,50.0,0.001,0.00047
0.454,200.76981961381372,8.061701973181478,0.5019171237945557,-0.7698196138137234,100.0,50.0,0.001,0.00047
0.4545,200.76981837245435,8.061703352340082,0.5019171833992004,-0.7698183724543526,100.0,50.0,0.001,0.00047
0.455,200.769817888289,8.061705040648569,0.5019171833992004,-0.7698178882889977,100.0,50.0,0.001,0.00047
0.4555,200.76981830901806,8.061706849534282,0.5019171833992004,-0.7698183090180635,100.0,50.0,0.001,0.00047
0.456,200.76982019046574,8.061702570234182,0.5019171237945557,-0.7698201904657367,100.0,50.0,0.001,0.00047
0.4565,200.76981925320067,8.061703805782557,0.5019171833992004,-0.7698192532006658,100.0,50.0,0.001,0.00047
0.457,200.76981950175016,8.061699291341867,0.5019171237945557,-0.7698195017501632,100.0,50.0,0.001,0.00047
0.4575,200.76981684173444,8.061700698408941,0.5019171833992004,-0.7698168417344391,100.0,50.0,0.001,0.00047
0.458,200.76981498388494,8.061702767930072,0.5019171833992004,-0.7698149838849417,100.0,50.0,0.001,0.00047
0.4585,200.76981426215235,8.061705300132658,0.5019171833992004,-0.7698142621523516,100.0,50.0,0.001,0.00047
0.459,200.76981489752748,8.06170801207655,0.5019171833992004,-0.7698148975274819,100.0,50.0,0.001,0.00047
0.4595,200.7698174675626,8.061704582378972,0.5019171237945557,-0.7698174675626035,100.0,50.0,0.001,0.00047
0.46,200.76981765441755,8.06170649604298,0.5019171833992004,-0.769817654417551,100.0,50.0,0.001,0.00047
0.4605,200.76981885130022,8.061708363172364,0.5019171833992004,-0.7698188513002151,100.0,50.0,0.001,0.00047
0.461,200.76982152324956,8.061703948821538,0.5019171237945557,-0.7698215232495613,100.0,50.0,0.001,0.00047
0.4615,200.769821799293,8.061698869044605,0.5019171237945557,-0.7698217992929983,100.0,50.0,0.001,0.00047
