time_s,output_voltage_V,inductor_current_A,duty_cycle,tracking_error_V,Vin_V,R_ohm,L_H,C_F
0.03,135.3782600904667,0.0,0.05,64.62173990953329,101.80965410493204,50.0,0.001,0.00047
0.0305,132.4978715779036,0.0,0.05,67.5021284220964,101.90211303259031,50.0,0.001,0.00047
0.031,129.6787679273099,0.0,0.05,70.3212320726901,101.96457450145738,50.0,0.001,0.00047
0.0315,126.91964520545224,0.0,0.05,73.08035479454776,101.99605345685654,50.0,0.001,0.00047
0.032,124.21922722235752,0.0,0.05,75.78077277764248,101.99605345685654,50.0,0.001,0.00047
0.0325,121.57626494103076,0.0,0.05,78.42373505896924,101.96457450145738,50.0,0.001,0.00047
0.033,118.98953589973223,0.0,0.05,81.01046410026777,101.90211303259031,50.0,0.001,0.00047
0.0335,116.45784364654644,0.0,0.05,83.54215635345356,101.80965410493204,50.0,0.001,0.00047
0.034,113.98001718598162,0.0,0.05,86.01998281401838,101.68865585100403,50.0,0.001,0.00047
0.0345,111.55491043734372,0.0,0.05,88.44508956265628,101.54102648555158,50.0,0.001,0.00047
0.035,109.18140170463428,45.1068015840615,0.9,90.81859829536572,101.36909421185737,50.0,0.001,0.00047
0.035500000000000004,111.6569890709252,80.0,0.9,88.3430109290748,101.17557050458495,50.0,0.001,0.00047
0.036000000000000004,117.79194675026721,80.0,0.9,82.20805324973279,100.96350734820344,50.0,0.001,0.00047
0.0365,123.79637341515514,80.0,0.9,76.20362658484486,100.73624910536935,50.0,0.001,0.00047
0.037,129.67304632121568,80.0,0.9,70.32695367878432,100.49737977432972,50.0,0.001,0.00047
0.0375,135.42468363353024,80.0,0.9,64.57531636646976,100.25066646712861,50.0,0.001,0.00047
0.038,141.05394568388067,80.0,0.9,58.94605431611933,100.0,50.0,0.001,0.00047
0.0385,146.5634362012449,80.0,0.9,53.43656379875509,99.74933353287139,50.0,0.001,0.00047
0.039,151.95570351611204,80.0,0.9,48.04429648388796,99.50262022567028,50.0,0.001,0.00047
0.0395,157.23324173917348,80.0,0.9,42.76675826082652,99.26375089463065,50.0,0.001,0.00047
0.04,162.39849191493573,80.0,0.9,37.60150808506427,99.03649265179656,50.0,0.001,0.00047
0.0405,167.45384315078817,80.0,0.9,32.546156849211826,98.82442949541506,50.0,0.001,0.00047
0.041,172.401633722048,80.0,0.9,27.59836627795201,98.63090578814263,50.0,0.001,0.00047
0.0415,177.2441521534938,80.0,0.9,22.755847846506214,98.45897351444842,50.0,0.001,0.00047
0.042,181.98363827788754,80.0,0.9,18.016361722112464,98.31134414899597,50.0,0.001,0.00047
0.0425,186.62228427197505,80.0,0.9,13.377715728024953,98.19034589506796,50.0,0.001,0.00047
0.043000000000000003,191.16223567044366,80.0,0.9,8.837764329556336,98.09788696740969,50.0,0.001,0.00047
0.043500000000000004,195.60559235830655,80.0,0.9,4.394407641693448,98.03542549854262,50.0,0.001,0.00047
0.044,199.95440954217236,80.0,0.9,0.04559045782764315,98.00394654314346,50.0,0.001,0.00047
0.0445,204.21069870084955,80.0,0.9,-4.210698700849548,98.00394654314346,50.0,0.001,0.00047
0.045,208.37642851572508,80.0,0.9,-8.376428515725081,98.03542549854262,50.0,0.001,0.00047
0.0455,212.45352578134796,80.0,0.9,-12.453525781347963,98.09788696740969,50.0,0.001,0.00047
0.046,216.44387629663842,80.0,0.9,-16.44387629663842,98.19034589506796,50.0,0.001,0.00047
0.0465,220.34932573713547,80.0,0.9,-20.349325737135473,98.31134414899597,50.0,0.001,0.00047
0.047,224.17168050868577,80.0,0.9,-24.171680508685768,98.45897351444842,50.0,0.001,0.00047
0.0475,227.91270858296906,80.0,0.9,-27.91270858296906,98.63090578814263,50.0,0.001,0.00047
0.048,231.57414031524632,80.0,0.9,-31.574140315246325,98.82442949541505,50.0,0.001,0.00047
0.0485,235.15766924470915,80.0,0.9,-35.157669244709155,99.03649265179656,50.0,0.001,0.00047
0.049,238.66495287780046,80.0,0.9,-38.66495287780046,99.26375089463065,50.0,0.001,0.00047
0.0495,242.09761345486854,80.0,0.9,-42.09761345486854,99.50262022567028,50.0,0.001,0.00047
0.05,245.45723870050963,80.0,0.9,-45.457238700509635,99.74933353287139,50.0,0.001,0.00047
0.0505,248.7453825579456,80.0,0.9,-48.74538255794559,100.0,50.0,0.001,0.00047
0.051000000000000004,251.96356590777654,80.0,0.9,-51.96356590777654,100.25066646712861,50.0,0.001,0.00047
0.051500000000000004,255.11327727144086,80.0,0.9,-55.113277271440865,100.49737977432972,50.0,0.001,0.00047
0.052000000000000005,258.1959734997081,80.0,0.9,-58.19597349970809,100.73624910536935,50.0,0.001,0.00047
0.0525,261.2130804465228,80.0,0.9,-61.21308044652278,100.96350734820344,50.0,0.001,0.00047
0.053,264.16599362851167,80.0,0.9,-64.16599362851167,101.17557050458494,50.0,0.001,0.00047
0.0535,267.05607887045824,80.0,0.9,-67.05607887045824,101.36909421185737,50.0,0.001,0.00047
0.054,269.88467293704423,80.0,0.9,-69.88467293704423,101.54102648555158,50.0,0.001,0.00047
0.0545,272.65308415114964,80.0,0.9,-72.65308415114964,101.68865585100403,50.0,0.001,0.00047
0.055,307.4198481520043,65.92167960944373,0.5233272519521706,-107.4198481520043,101.80965410493204,50.0,0.001,0.00047
0.0555,320.0,0.0,0.05,-120.0,101.90211303259031,50.0,0.001,0.00047
0.056,313.1914893617021,0.0,0.05,-113.19148936170211,101.96457450145738,50.0,0.001,0.00047
0.0565,306.52784065187865,0.0,0.05,-106.52784065187865,101.99605345685654,50.0,0.001,0.00047
0.057,300.0059717018387,0.0,0.05,-100.00597170183869,101.99605345685654,50.0,0.001,0.00047
